payment_id,client_id,provider_id,payment_date,amount,currency,status,failure_reason,created_at
PMT007942,C0002,P004,2024-04-12,75.68,MXN,Successful,,2024-04-12T16:40:17
PMT007943,C0132,P002,2024-12-29,4891.75,MXN,Reversed,,2024-12-29T13:24:43
PMT007944,C0179,P013,2025-11-04,1557.45,MXN,Successful,,2025-11-04T12:30:33
PMT007945,C0172,P015,2026-02-12,252.91,MXN,Successful,,2026-02-12T22:38:51
PMT007946,C0403,P002,2024-07-29,749.84,MXN,Successful,,2024-07-29T11:57:11
PMT007947,C0022,P004,2025-03-22,631.71,MXN,Successful,,2025-03-22T06:14:23
PMT007948,C0202,P012,2025-04-02,4769.77,MXN,Successful,,2025-04-02T05:15:42
PMT007949,C0014,P002,2024-12-25,1023.24,MXN,Successful,,2024-12-25T16:29:12
PMT007950,C0473,P009,2025-05-02,245.92,MXN,Successful,,2025-05-02T19:28:14
PMT007951,C0405,P010,2026-01-28,3746.49,MXN,Failed,Invalid account details,2026-01-28T20:42:02
PMT007952,C0239,P019,2025-02-08,115.69,MXN,Successful,,2025-02-08T14:33:08
PMT007953,C0457,P007,2024-07-16,31534.16,MXN,Successful,,2024-07-16T21:43:24
PMT007954,C0174,P004,2025-08-06,10883.29,MXN,Successful,,2025-08-06T10:38:19
PMT007955,C0364,P001,2024-04-24,116.36,MXN,Successful,,2024-04-24T13:26:10
PMT007956,C0167,P003,2026-02-10,1864.66,USD,Failed,Insufficient funds,2026-02-10T20:52:48
PMT007957,C0447,P016,2026-02-10,5661.0,MXN,Successful,,2026-02-10T03:42:50
PMT007958,C0219,P009,2024-06-12,22866.3,MXN,Successful,,2024-06-12T16:58:50
PMT007959,C0194,P004,2025-05-11,1538.44,MXN,Successful,,2025-05-11T01:09:17
PMT007960,C0459,P019,2025-11-12,787.81,USD,Successful,,2025-11-12T19:24:30
PMT007961,C0420,P016,2025-03-03,2902.81,MXN,Successful,,2025-03-03T00:50:05
PMT007962,C0499,P003,2025-03-15,1423.09,USD,Successful,,2025-03-15T04:30:54
PMT007963,C0030,P006,2026-03-09,720.35,MXN,Successful,,2026-03-09T02:09:14
PMT007964,C0135,P018,2024-09-26,189.28,MXN,Successful,,2024-09-26T04:24:21
PMT007965,C0162,P015,2025-04-21,10896.11,MXN,Successful,,2025-04-21T08:44:24
PMT007966,C0223,P019,2024-06-29,1306.83,MXN,Successful,,2024-06-29T15:02:06
PMT007967,C0243,P002,2024-11-14,107.45,MXN,Successful,,2024-11-14T14:14:28
PMT007968,C0159,P016,2025-12-10,1374.54,USD,Successful,,2025-12-10T11:42:27
PMT007969,C0405,P002,2025-09-15,4485.81,MXN,Successful,,2025-09-15T17:16:04
PMT007970,C0121,P007,2025-06-27,209.7,MXN,Successful,,2025-06-27T14:55:58
PMT007971,C0367,P016,2024-06-28,787.76,MXN,Successful,,2024-06-28T10:58:27
PMT007972,C0431,P015,2025-12-10,8210.7,USD,Successful,,2025-12-10T17:38:53
PMT007973,C0320,P001,2024-11-12,3970.98,MXN,Successful,,2024-11-12T03:24:50
PMT007974,C0185,P004,2025-04-28,488.72,MXN,Successful,,2025-04-28T18:40:10
PMT007975,C0101,P016,2024-09-28,7926.0,MXN,Successful,,2024-09-28T06:23:53
PMT007976,C0070,P003,2025-04-17,681.5,MXN,Successful,,2025-04-17T06:39:01
PMT007977,C0386,P007,2025-05-20,7934.74,MXN,Successful,,2025-05-20T10:01:29
PMT007978,C0241,P004,2024-12-05,535.55,MXN,Successful,,2024-12-05T05:37:28
PMT007979,C0021,P003,2025-04-05,384.56,MXN,Successful,,2025-04-05T04:36:00
PMT007980,C0295,P017,2025-01-11,1089.25,MXN,Successful,,2025-01-11T14:10:35
PMT007981,C0351,P002,2025-08-31,546.11,MXN,Successful,,2025-08-31T21:15:00
PMT007982,C0425,P012,2025-05-05,375.08,MXN,Successful,,2025-05-05T11:21:37
PMT007983,C0226,P015,2025-12-24,11339.64,MXN,Successful,,2025-12-24T04:10:01
PMT007984,C0493,P002,2024-05-09,672.41,MXN,Successful,,2024-05-09T11:28:08
PMT007985,C0104,P013,2024-04-21,7831.9,MXN,Failed,Invalid account details,2024-04-21T03:40:10
PMT007986,C0101,P007,2024-08-23,11271.39,MXN,Successful,,2024-08-23T12:40:07
PMT007987,C0447,P017,2024-07-02,4166.22,MXN,Failed,Network error,2024-07-02T05:55:44
PMT007988,C0447,P017,2025-04-21,9248.75,MXN,Successful,,2025-04-21T09:59:17
PMT007989,C0262,P017,2024-09-02,1372.19,MXN,Successful,,2024-09-02T11:30:11
PMT007990,C0062,P008,2024-04-12,1221.43,MXN,Successful,,2024-04-12T20:14:32
PMT007991,C0167,P017,2024-11-03,250.0,MXN,Failed,Invalid account details,2024-11-03T15:19:43
PMT007992,C0388,P013,2025-04-08,11438.59,MXN,Successful,,2025-04-08T23:59:36
PMT007993,C0425,P008,2025-09-13,2390.28,MXN,Successful,,2025-09-13T07:51:32
PMT007994,C0182,P002,2025-02-08,1015.77,MXN,Successful,,2025-02-08T10:37:00
PMT007995,C0026,P002,2026-03-03,715.56,MXN,Successful,,2026-03-03T14:43:20
PMT007996,C0347,P005,2024-09-01,5127.9,MXN,Successful,,2024-09-01T01:40:17
PMT007997,C0386,P006,2025-04-12,9206.1,MXN,Successful,,2025-04-12T07:50:12
PMT007998,C0223,P019,2024-10-13,875.74,MXN,Reversed,,2024-10-13T16:16:01
PMT007999,C0305,P020,2025-11-17,730.17,MXN,Successful,,2025-11-17T15:39:04
PMT008000,C0327,P003,2024-08-23,2104.19,MXN,Successful,,2024-08-23T12:27:36
PMT008001,C0137,P019,2026-03-02,66672.83,MXN,Successful,,2026-03-02T03:54:38
PMT008002,C0298,P015,2025-09-16,1328.68,MXN,Failed,Provider timeout,2025-09-16T05:29:21
PMT008003,C0325,P010,2025-05-15,1138.42,USD,Successful,,2025-05-15T09:15:45
PMT008004,C0293,P020,2025-04-26,6163.29,MXN,Successful,,2025-04-26T15:56:32
PMT008005,C0439,P015,2024-12-16,1106.29,MXN,Successful,,2024-12-16T19:12:03
PMT008006,C0320,P013,2024-04-16,10383.29,USD,Successful,,2024-04-16T13:26:36
PMT008007,C0265,P005,2026-01-20,6530.12,MXN,Reversed,,2026-01-20T04:48:55
PMT008008,C0061,P005,2025-11-10,1256.37,MXN,Successful,,2025-11-10T12:35:41
PMT008009,C0370,P019,2024-07-14,1054.08,MXN,Successful,,2024-07-14T09:59:07
PMT008010,C0068,P005,2024-07-04,268.78,MXN,Successful,,2024-07-04T16:00:14
PMT008011,C0012,P001,2024-11-17,3931.57,MXN,Successful,,2024-11-17T05:22:51
PMT008012,C0252,P006,2025-10-21,5168.47,MXN,Successful,,2025-10-21T08:44:22
PMT008013,C0298,P010,2025-04-03,1761.27,MXN,Reversed,,2025-04-03T12:27:15
PMT008014,C0468,P008,2025-07-29,11044.01,MXN,Successful,,2025-07-29T09:06:24
PMT008015,C0375,P019,2024-04-05,100.9,MXN,Successful,,2024-04-05T22:36:49
PMT008016,C0426,P008,2026-01-27,1228.46,MXN,Successful,,2026-01-27T18:32:05
PMT008017,C0182,P018,2024-08-06,731.95,MXN,Successful,,2024-08-06T00:04:24
PMT008018,C0265,P013,2024-11-23,16324.43,MXN,Successful,,2024-11-23T16:39:19
PMT008019,C0117,P011,2026-02-17,784.86,MXN,Failed,Provider timeout,2026-02-17T19:03:48
PMT008020,C0219,P004,2025-09-29,3145.18,MXN,Successful,,2025-09-29T14:29:57
PMT008021,C0410,P006,2025-04-09,3804.22,MXN,Successful,,2025-04-09T09:40:11
PMT008022,C0279,P018,2025-12-17,3595.62,MXN,Successful,,2025-12-17T09:46:10
PMT008023,C0122,P016,2024-05-18,1011.18,MXN,Successful,,2024-05-18T07:38:57
PMT008024,C0300,P009,2024-05-30,946.8,MXN,Successful,,2024-05-30T01:51:34
PMT008025,C0115,P019,2024-07-29,217.73,MXN,Successful,,2024-07-29T10:15:25
PMT008026,C0001,P017,2024-10-21,1460.73,MXN,Successful,,2024-10-21T08:44:24
PMT008027,C0132,P003,2025-09-09,2444.8,MXN,Successful,,2025-09-09T15:05:53
PMT008028,C0101,P013,2025-04-26,4964.22,MXN,Successful,,2025-04-26T14:18:44
PMT008029,C0191,P017,2025-01-28,10867.55,MXN,Successful,,2025-01-28T12:31:25
PMT008030,C0447,P017,2025-11-04,6933.4,MXN,Successful,,2025-11-04T20:34:42
PMT008031,C0202,P002,2024-11-22,2448.49,MXN,Successful,,2024-11-22T03:02:05
PMT008032,C0425,P005,2024-06-06,407.29,USD,Successful,,2024-06-06T09:30:33
PMT008033,C0296,P008,2025-01-03,20209.47,MXN,Successful,,2025-01-03T21:07:55
PMT008034,C0005,P005,2025-10-23,492.49,MXN,Successful,,2025-10-23T05:35:07
PMT008035,C0101,P003,2025-03-11,2153.41,MXN,Successful,,2025-03-11T15:41:05
PMT008036,C0474,P013,2026-03-14,163.36,MXN,Successful,,2026-03-14T13:25:24
PMT008037,C0320,P010,2025-12-13,6178.94,MXN,Successful,,2025-12-13T12:29:35
PMT008038,C0471,P003,2025-11-08,65.59,MXN,Successful,,2025-11-08T04:06:09
PMT008039,C0168,P013,2025-10-28,289.84,MXN,Successful,,2025-10-28T23:07:40
PMT008040,C0377,P002,2025-06-04,9241.83,MXN,Successful,,2025-06-04T14:46:37
PMT008041,C0399,P008,2026-01-08,426.68,MXN,Successful,,2026-01-08T17:45:50
PMT008042,C0153,P017,2025-06-11,198.7,MXN,Successful,,2025-06-11T05:45:57
PMT008043,C0007,P018,2024-12-21,934.48,MXN,Successful,,2024-12-21T01:03:11
PMT008044,C0492,P005,2024-08-29,2098.48,MXN,Successful,,2024-08-29T19:02:06
PMT008045,C0208,P018,2025-11-20,400.47,MXN,Successful,,2025-11-20T07:23:02
PMT008046,C0421,P018,2024-12-20,2037.31,MXN,Successful,,2024-12-20T22:33:07
PMT008047,C0293,P013,2025-11-08,2088.67,MXN,Successful,,2025-11-08T12:32:58
PMT008048,C0297,P020,2026-03-19,12043.18,MXN,Successful,,2026-03-19T15:38:45
PMT008049,C0189,P005,2025-01-05,1863.06,MXN,Successful,,2025-01-05T04:11:26
PMT008050,C0420,P002,2024-12-05,5888.52,MXN,Successful,,2024-12-05T00:28:56
PMT008051,C0143,P018,2024-08-09,9731.91,MXN,Successful,,2024-08-09T08:37:47
PMT008052,C0257,P010,2025-03-12,1220.58,MXN,Failed,Provider timeout,2025-03-12T06:38:03
PMT008053,C0296,P007,2025-07-29,36115.87,MXN,Successful,,2025-07-29T07:34:01
PMT008054,C0386,P002,2024-11-20,12579.32,USD,Successful,,2024-11-20T23:54:56
PMT008055,C0242,P002,2025-03-20,993.14,MXN,Successful,,2025-03-20T22:26:42
PMT008056,C0361,P002,2025-04-30,5798.62,MXN,Failed,Expired authorization,2025-04-30T10:07:54
PMT008057,C0250,P004,2024-10-29,1221.0,MXN,Failed,Expired authorization,2024-10-29T22:27:59
PMT008058,C0347,P020,2024-04-18,8010.75,MXN,Successful,,2024-04-18T05:16:05
PMT008059,C0355,P006,2024-09-14,95.43,MXN,Successful,,2024-09-14T13:20:38
PMT008060,C0372,P017,2025-11-15,380.07,MXN,Successful,,2025-11-15T16:32:33
PMT008061,C0416,P001,2024-10-31,60.44,MXN,Successful,,2024-10-31T20:06:26
PMT008062,C0291,P007,2024-04-11,1052.42,MXN,Successful,,2024-04-11T19:25:39
PMT008063,C0101,P019,2025-01-27,2949.44,MXN,Failed,Network error,2025-01-27T23:52:17
PMT008064,C0360,P004,2025-08-19,282.88,MXN,Successful,,2025-08-19T01:24:38
PMT008065,C0032,P006,2025-10-13,14183.42,MXN,Successful,,2025-10-13T22:46:34
PMT008066,C0118,P017,2025-01-18,2624.24,MXN,Successful,,2025-01-18T15:22:47
PMT008067,C0405,P003,2025-05-28,9250.73,USD,Successful,,2025-05-28T09:58:20
PMT008068,C0225,P002,2025-10-08,372.53,MXN,Successful,,2025-10-08T22:28:08
PMT008069,C0262,P020,2025-12-30,747.25,MXN,Successful,,2025-12-30T07:54:49
PMT008070,C0327,P008,2025-07-18,250.0,MXN,Successful,,2025-07-18T18:14:45
PMT008071,C0132,P014,2025-08-26,5516.09,MXN,Successful,,2025-08-26T16:42:47
PMT008072,C0007,P003,2024-06-17,3747.05,MXN,Successful,,2024-06-17T15:14:04
PMT008073,C0054,P005,2025-01-23,927.82,MXN,Successful,,2025-01-23T23:59:22
PMT008074,C0136,P009,2025-12-30,832.83,MXN,Successful,,2025-12-30T10:07:54
PMT008075,C0380,P014,2024-08-02,452.14,MXN,Successful,,2024-08-02T10:07:57
PMT008076,C0402,P006,2024-11-18,4051.87,MXN,Successful,,2024-11-18T08:15:29
PMT008077,C0297,P018,2025-08-16,1500.0,USD,Successful,,2025-08-16T21:54:10
PMT008078,C0138,P016,2026-01-08,401.52,MXN,Successful,,2026-01-08T17:06:03
PMT008079,C0275,P012,2024-05-16,1594.8,MXN,Successful,,2024-05-16T04:10:20
PMT008080,C0006,P009,2025-12-20,5191.71,USD,Successful,,2025-12-20T06:54:46
PMT008081,C0361,P013,2024-09-18,9424.43,USD,Successful,,2024-09-18T00:18:06
PMT008082,C0326,P015,2025-12-16,444.82,MXN,Successful,,2025-12-16T17:03:51
PMT008083,C0011,P003,2025-12-30,160.09,MXN,Successful,,2025-12-30T21:51:22
PMT008084,C0412,P018,2025-10-30,3375.24,MXN,Successful,,2025-10-30T13:46:46
PMT008085,C0392,P010,2026-01-27,274.39,MXN,Failed,Network error,2026-01-27T07:27:15
PMT008086,C0168,P019,2026-03-01,796.39,MXN,Successful,,2026-03-01T21:26:20
PMT008087,C0338,P020,2026-01-28,804.66,MXN,Reversed,,2026-01-28T07:50:14
PMT008088,C0320,P001,2025-04-11,5715.99,MXN,Successful,,2025-04-11T18:19:52
PMT008089,C0078,P008,2025-03-03,1586.44,MXN,Reversed,,2025-03-03T04:37:44
PMT008090,C0101,P011,2024-06-22,6867.54,MXN,Failed,Expired authorization,2024-06-22T17:25:19
PMT008091,C0361,P012,2024-09-14,3521.05,MXN,Successful,,2024-09-14T13:30:34
PMT008092,C0477,P017,2025-07-28,183.05,MXN,Successful,,2025-07-28T01:38:27
PMT008093,C0299,P003,2024-07-09,1098.65,MXN,Successful,,2024-07-09T22:13:39
PMT008094,C0297,P013,2026-02-12,3275.97,MXN,Successful,,2026-02-12T15:52:34
PMT008095,C0340,P019,2024-09-23,6912.06,MXN,Successful,,2024-09-23T11:27:16
PMT008096,C0226,P020,2024-06-08,3704.84,MXN,Successful,,2024-06-08T10:20:20
PMT008097,C0023,P001,2024-09-30,9741.79,MXN,Successful,,2024-09-30T02:54:16
PMT008098,C0211,P020,2024-05-08,1209.76,MXN,Failed,Risk rule declined,2024-05-08T23:31:38
PMT008099,C0451,P003,2024-08-06,173.75,MXN,Successful,,2024-08-06T13:56:40
PMT008100,C0410,P012,2025-06-09,2256.4,MXN,Successful,,2025-06-09T10:17:49
PMT008101,C0467,P005,2024-11-06,3357.45,MXN,Successful,,2024-11-06T13:10:24
PMT008102,C0083,P013,2025-11-14,1087.47,USD,Successful,,2025-11-14T15:12:00
PMT008103,C0265,P001,2025-01-10,5084.94,MXN,Successful,,2025-01-10T17:54:50
PMT008104,C0305,P005,2025-09-13,1847.23,MXN,Successful,,2025-09-13T23:40:09
PMT008105,C0110,P006,2025-09-09,12562.99,MXN,Successful,,2025-09-09T14:11:56
PMT008106,C0104,P019,2024-07-15,4659.07,MXN,Successful,,2024-07-15T04:16:11
PMT008107,C0402,P013,2024-05-15,11348.5,MXN,Successful,,2024-05-15T09:51:59
PMT008108,C0351,P015,2025-12-06,1351.86,MXN,Successful,,2025-12-06T14:57:04
PMT008109,C0340,P014,2025-09-03,3523.42,MXN,Successful,,2025-09-03T07:29:44
PMT008110,C0143,P008,2024-08-13,6330.24,MXN,Successful,,2024-08-13T09:01:01
PMT008111,C0265,P001,2025-08-18,5338.46,MXN,Successful,,2025-08-18T06:35:35
PMT008112,C0012,P003,2024-11-29,37292.43,MXN,Successful,,2024-11-29T00:43:47
PMT008113,C0064,P009,2024-05-15,826.45,MXN,Successful,,2024-05-15T08:27:29
PMT008114,C0274,P019,2024-09-25,270.86,MXN,Successful,,2024-09-25T01:48:52
PMT008115,C0168,P005,2025-10-16,1271.9,MXN,Successful,,2025-10-16T18:19:30
PMT008116,C0498,P015,2024-12-30,1401.73,MXN,Pending,,2024-12-30T10:59:57
PMT008117,C0242,P017,2025-05-06,1808.75,MXN,Successful,,2025-05-06T20:28:58
PMT008118,C0038,P019,2024-07-15,853.2,MXN,Successful,,2024-07-15T11:44:04
PMT008119,C0007,P006,2024-06-12,3783.94,MXN,Successful,,2024-06-12T07:35:27
PMT008120,C0380,P019,2024-10-03,687.48,MXN,Pending,,2024-10-03T23:29:29
PMT008121,C0096,P013,2025-03-10,1420.77,MXN,Successful,,2025-03-10T21:16:22
PMT008122,C0101,P010,2025-12-09,13981.93,MXN,Successful,,2025-12-09T10:20:23
PMT008123,C0223,P016,2025-10-21,917.65,MXN,Successful,,2025-10-21T09:47:49
PMT008124,C0143,P005,2024-08-01,11118.25,MXN,Successful,,2024-08-01T15:37:10
PMT008125,C0329,P017,2024-05-27,4828.64,MXN,Failed,Expired authorization,2024-05-27T13:08:46
PMT008126,C0252,P014,2024-09-22,557.03,MXN,Successful,,2024-09-22T10:20:02
PMT008127,C0054,P017,2025-12-11,1608.74,MXN,Successful,,2025-12-11T09:44:43
PMT008128,C0403,P018,2025-04-13,4967.08,MXN,Successful,,2025-04-13T10:33:55
PMT008129,C0224,P013,2025-11-17,6375.91,MXN,Successful,,2025-11-17T19:43:17
PMT008130,C0325,P001,2024-12-19,1267.74,MXN,Successful,,2024-12-19T10:43:02
PMT008131,C0002,P006,2025-06-11,78.38,MXN,Successful,,2025-06-11T00:23:30
PMT008132,C0333,P018,2025-06-14,578.38,MXN,Successful,,2025-06-14T19:47:32
PMT008133,C0156,P013,2025-07-09,2434.02,USD,Successful,,2025-07-09T14:29:19
PMT008134,C0259,P018,2025-03-08,184.49,MXN,Successful,,2025-03-08T00:34:18
PMT008135,C0162,P008,2024-10-03,13768.99,MXN,Successful,,2024-10-03T00:24:25
PMT008136,C0453,P010,2025-01-30,1281.54,MXN,Successful,,2025-01-30T09:43:39
PMT008137,C0130,P018,2026-03-12,253.4,MXN,Successful,,2026-03-12T23:30:08
PMT008138,C0458,P016,2024-10-27,169.7,MXN,Successful,,2024-10-27T23:59:49
PMT008139,C0460,P008,2025-09-22,2213.89,MXN,Failed,Network error,2025-09-22T20:09:49
PMT008140,C0221,P001,2026-02-15,381.18,MXN,Successful,,2026-02-15T12:35:52
PMT008141,C0166,P018,2025-05-23,252.01,MXN,Successful,,2025-05-23T03:32:31
PMT008142,C0202,P016,2025-03-24,3110.63,MXN,Successful,,2025-03-24T16:01:07
PMT008143,C0345,P009,2024-07-04,676.09,MXN,Successful,,2024-07-04T14:56:08
PMT008144,C0330,P012,2025-10-14,505.53,MXN,Successful,,2025-10-14T17:03:05
PMT008145,C0293,P004,2026-01-16,4041.96,MXN,Successful,,2026-01-16T10:20:51
PMT008146,C0014,P008,2026-03-17,2061.43,USD,Successful,,2026-03-17T04:33:25
PMT008147,C0426,P004,2024-09-03,2401.11,MXN,Successful,,2024-09-03T04:06:12
PMT008148,C0038,P005,2026-01-24,120.17,USD,Successful,,2026-01-24T10:12:45
PMT008149,C0021,P018,2024-12-20,347.5,MXN,Successful,,2024-12-20T12:08:49
PMT008150,C0151,P007,2025-07-03,817.86,MXN,Successful,,2025-07-03T14:49:53
PMT008151,C0245,P017,2024-09-20,1125.55,MXN,Successful,,2024-09-20T18:02:57
PMT008152,C0448,P010,2024-10-09,1413.33,MXN,Successful,,2024-10-09T14:55:31
PMT008153,C0405,P002,2025-07-03,9260.31,MXN,Successful,,2025-07-03T13:50:00
PMT008154,C0104,P007,2025-03-20,4354.57,MXN,Successful,,2025-03-20T11:00:24
PMT008155,C0191,P004,2026-03-04,2465.06,MXN,Successful,,2026-03-04T16:24:42
PMT008156,C0402,P015,2024-10-21,8319.6,MXN,Successful,,2024-10-21T06:48:44
PMT008157,C0279,P019,2025-12-24,820.13,MXN,Successful,,2025-12-24T02:31:46
PMT008158,C0100,P016,2025-02-28,7095.08,MXN,Successful,,2025-02-28T10:30:19
PMT008159,C0211,P016,2024-07-14,386.48,USD,Failed,Insufficient funds,2024-07-14T13:37:54
PMT008160,C0333,P018,2024-10-03,677.81,MXN,Successful,,2024-10-03T03:42:19
PMT008161,C0112,P016,2025-10-15,108.46,MXN,Successful,,2025-10-15T22:09:38
PMT008162,C0347,P012,2025-11-28,9532.78,MXN,Successful,,2025-11-28T03:31:24
PMT008163,C0006,P015,2024-05-01,5761.8,USD,Successful,,2024-05-01T07:42:02
PMT008164,C0370,P008,2025-01-15,942.38,MXN,Successful,,2025-01-15T12:54:11
PMT008165,C0137,P002,2025-03-27,3540.96,MXN,Successful,,2025-03-27T02:12:44
PMT008166,C0434,P015,2025-06-30,2472.04,MXN,Successful,,2025-06-30T12:52:48
PMT008167,C0202,P015,2025-07-26,1667.41,MXN,Successful,,2025-07-26T08:44:55
PMT008168,C0104,P005,2025-11-30,7730.3,MXN,Successful,,2025-11-30T13:11:03
PMT008169,C0241,P020,2024-10-28,261.76,MXN,Successful,,2024-10-28T18:02:12
PMT008170,C0138,P002,2024-06-27,347.17,MXN,Successful,,2024-06-27T21:19:49
PMT008171,C0132,P015,2024-08-22,17547.95,MXN,Successful,,2024-08-22T06:25:13
PMT008172,C0298,P020,2026-02-07,1807.45,USD,Successful,,2026-02-07T13:42:28
PMT008173,C0394,P006,2025-05-07,1343.17,USD,Successful,,2025-05-07T20:35:01
PMT008174,C0420,P019,2024-09-17,6700.27,MXN,Successful,,2024-09-17T23:55:07
PMT008175,C0211,P017,2025-11-05,433.2,MXN,Successful,,2025-11-05T20:22:57
PMT008176,C0030,P016,2025-06-09,1312.49,USD,Successful,,2025-06-09T05:09:00
PMT008177,C0248,P020,2024-12-18,79.32,MXN,Successful,,2024-12-18T20:07:16
PMT008178,C0224,P014,2024-04-15,6506.8,MXN,Successful,,2024-04-15T20:24:00
PMT008179,C0104,P010,2025-11-04,12204.93,MXN,Successful,,2025-11-04T05:17:24
PMT008180,C0449,P014,2025-09-16,187.65,MXN,Successful,,2025-09-16T14:23:30
PMT008181,C0117,P008,2024-10-20,428.18,MXN,Successful,,2024-10-20T22:29:25
PMT008182,C0023,P007,2024-10-22,7066.74,MXN,Successful,,2024-10-22T04:58:37
PMT008183,C0405,P002,2024-10-26,7299.23,MXN,Successful,,2024-10-26T23:14:12
PMT008184,C0340,P008,2025-08-10,2848.47,MXN,Successful,,2025-08-10T17:24:12
PMT008185,C0143,P017,2024-11-09,1500.0,MXN,Successful,,2024-11-09T02:33:35
PMT008186,C0338,P019,2024-11-18,1432.05,MXN,Successful,,2024-11-18T14:57:30
PMT008187,C0064,P020,2024-12-23,5269.92,MXN,Successful,,2024-12-23T03:32:09
PMT008188,C0031,P004,2026-03-17,1535.54,MXN,Successful,,2026-03-17T04:08:34
PMT008189,C0430,P012,2025-02-27,884.66,MXN,Successful,,2025-02-27T14:28:21
PMT008190,C0338,P012,2024-12-23,1901.37,MXN,Successful,,2024-12-23T05:47:45
PMT008191,C0137,P004,2025-03-08,7646.2,MXN,Pending,,2025-03-08T15:26:15
PMT008192,C0232,P013,2025-09-17,280.02,MXN,Successful,,2025-09-17T02:55:22
PMT008193,C0491,P007,2025-12-27,2220.58,MXN,Successful,,2025-12-27T11:31:39
PMT008194,C0226,P019,2026-03-25,10204.58,MXN,Successful,,2026-03-25T21:32:25
PMT008195,C0454,P005,2025-03-21,156.77,MXN,Successful,,2025-03-21T13:01:50
PMT008196,C0439,P017,2025-02-28,1926.72,MXN,Successful,,2025-02-28T22:45:26
PMT008197,C0181,P019,2024-11-29,722.67,MXN,Successful,,2024-11-29T06:38:55
PMT008198,C0367,P015,2025-11-01,1828.97,USD,Pending,,2025-11-01T20:33:20
PMT008199,C0347,P005,2025-07-30,4924.31,MXN,Successful,,2025-07-30T07:55:02
PMT008200,C0397,P005,2024-12-16,824.86,MXN,Successful,,2024-12-16T11:14:29
PMT008201,C0191,P020,2025-04-15,10519.84,MXN,Successful,,2025-04-15T23:21:17
PMT008202,C0023,P002,2024-09-06,4661.17,MXN,Successful,,2024-09-06T02:31:39
PMT008203,C0096,P003,2025-08-28,1602.04,MXN,Successful,,2025-08-28T10:03:15
PMT008204,C0329,P020,2024-10-12,2105.61,MXN,Failed,Invalid account details,2024-10-12T11:50:52
PMT008205,C0402,P016,2024-12-09,3834.11,MXN,Successful,,2024-12-09T13:56:32
PMT008206,C0388,P016,2024-05-24,3217.85,MXN,Successful,,2024-05-24T23:31:22
PMT008207,C0305,P004,2024-09-17,639.22,USD,Successful,,2024-09-17T08:43:21
PMT008208,C0040,P010,2024-08-28,250.0,MXN,Successful,,2024-08-28T03:14:10
PMT008209,C0006,P017,2025-10-01,5689.74,MXN,Successful,,2025-10-01T08:24:02
PMT008210,C0402,P007,2025-08-28,18024.98,MXN,Successful,,2025-08-28T01:57:24
PMT008211,C0293,P004,2025-04-30,1696.69,MXN,Successful,,2025-04-30T03:29:13
PMT008212,C0402,P001,2024-12-28,2417.94,MXN,Failed,Risk rule declined,2024-12-28T03:00:21
PMT008213,C0090,P013,2025-12-30,128.6,MXN,Successful,,2025-12-30T11:55:15
PMT008214,C0216,P006,2025-12-27,1657.44,MXN,Successful,,2025-12-27T14:08:56
PMT008215,C0460,P018,2025-06-20,3016.89,MXN,Successful,,2025-06-20T07:45:58
PMT008216,C0096,P006,2025-07-31,602.37,MXN,Successful,,2025-07-31T22:06:13
PMT008217,C0026,P003,2025-11-11,287.71,MXN,Successful,,2025-11-11T18:39:19
PMT008218,C0346,P020,2025-09-20,1167.26,MXN,Successful,,2025-09-20T22:55:36
PMT008219,C0315,P020,2024-09-21,161.43,MXN,Successful,,2024-09-21T22:38:50
PMT008220,C0492,P014,2025-04-03,594.32,MXN,Successful,,2025-04-03T20:51:20
PMT008221,C0457,P019,2024-07-26,8275.83,MXN,Successful,,2024-07-26T23:02:03
PMT008222,C0387,P004,2025-11-18,3704.65,MXN,Successful,,2025-11-18T23:46:23
PMT008223,C0007,P009,2025-07-28,1831.09,MXN,Successful,,2025-07-28T23:01:00
PMT008224,C0246,P004,2026-03-16,250.33,MXN,Successful,,2026-03-16T17:17:22
PMT008225,C0449,P010,2024-07-15,141.25,MXN,Successful,,2024-07-15T19:07:51
PMT008226,C0224,P017,2025-04-09,27038.39,MXN,Successful,,2025-04-09T01:29:01
PMT008227,C0497,P018,2025-09-22,514.98,MXN,Successful,,2025-09-22T14:51:42
PMT008228,C0344,P001,2025-12-19,171.11,MXN,Successful,,2025-12-19T08:53:13
PMT008229,C0054,P008,2025-12-12,1156.52,MXN,Failed,Network error,2025-12-12T03:01:03
PMT008230,C0265,P020,2024-09-03,5559.5,MXN,Successful,,2024-09-03T19:41:40
PMT008231,C0367,P013,2026-03-18,688.16,MXN,Successful,,2026-03-18T01:30:27
PMT008232,C0030,P006,2026-03-18,525.68,MXN,Successful,,2026-03-18T12:04:51
PMT008233,C0181,P008,2026-03-08,1028.66,MXN,Successful,,2026-03-08T08:11:41
